nbr_clauses,temps,memUsage
802,0.000000,2414
804,0.000000,2420
806,0.000000,2426
808,0.000000,2432
810,0.000000,2438
812,0.000000,2444
814,0.000000,2450
816,0.000000,2456
818,0.000000,2462
820,0.000000,2468
822,0.000000,2474
824,0.000000,2480
826,0.000000,2486
828,0.000000,2492
830,0.000000,2498
832,0.000000,2504
834,0.000000,2510
836,0.000000,2516
838,0.000000,2522
840,0.000000,2528
842,0.000000,2534
844,0.000000,2540
846,0.000000,2546
848,0.000000,2552
850,0.000000,2558
852,0.000000,2564
854,0.000000,2570
856,0.000000,2576
858,0.000000,2582
860,0.000000,2588
862,0.000000,2594
864,0.000000,2600
866,0.000000,2606
868,0.000000,2612
870,0.000000,2618
872,0.000000,2624
874,0.000000,2630
876,0.000000,2636
878,0.000000,2642
880,0.000000,2648
882,0.000000,2654
884,0.000000,2660
886,0.000000,2666
888,0.000000,2672
890,0.000000,2678
892,0.000000,2684
894,0.000000,2690
896,0.000000,2696
898,0.000000,2702
900,0.000000,2708
902,0.000000,2714
904,0.000000,2720
906,0.000000,2726
908,0.000000,2732
910,0.000000,2738
912,0.000000,2744
914,0.000000,2750
916,0.000000,2756
918,0.000000,2762
920,0.000000,2768
922,0.000000,2774
924,0.000000,2780
926,0.000000,2786
928,0.000000,2792
930,0.000000,2798
932,0.000000,2804
934,0.000000,2810
936,0.000000,2816
938,0.000000,2822
940,0.000000,2828
942,0.000000,2834
944,0.000000,2840
946,0.000000,2846
948,0.000000,2852
950,0.000000,2858
952,0.000000,2864
954,0.000000,2870
956,0.000000,2876
958,0.000000,2882
960,0.000000,2888
962,0.000000,2894
964,0.000000,2900
966,0.000000,2906
968,0.000000,2912
970,0.000000,2918
972,0.000000,2924
974,0.000000,2930
976,0.000000,2936
978,0.000000,2942
980,0.000000,2948
982,0.000000,2954
984,0.000000,2960
986,0.000000,2966
988,0.000000,2972
990,0.000000,2978
992,0.000000,2984
994,0.000000,2990
996,0.000000,2996
998,0.000000,3002
1000,0.000000,3008
1002,0.000000,3014
1004,0.000000,3020
1006,0.000000,3026
1008,0.000000,3032
1010,0.000000,3038
1012,0.000000,3044
1014,0.000000,3050
1016,0.000000,3056
1018,0.000000,3062
1020,0.000000,3068
1022,0.000000,3074
1024,0.000000,3080
1026,0.000000,3086
1028,0.000000,3092
1030,0.000000,3098
1032,0.000000,3104
1034,0.000000,3110
1036,0.000000,3116
1038,0.000000,3122
1040,0.000000,3128
1042,0.000000,3134
1044,0.000000,3140
1046,0.000000,3146
1048,0.000000,3152
1050,0.000000,3158
1052,0.000000,3164
1054,0.000000,3170
1056,0.000000,3176
1058,0.000000,3182
1060,0.000000,3188
1062,0.000000,3194
1064,0.000000,3200
1066,0.000000,3206
1068,0.000000,3212
1070,0.000000,3218
1072,0.000000,3224
1074,0.000000,3230
1076,0.000000,3236
1078,0.000000,3242
1080,0.000000,3248
1082,0.000000,3254
1084,0.000000,3260
1086,0.000000,3266
1088,0.000000,3272
1090,0.000000,3278
1092,0.000000,3284
1094,0.000000,3290
1096,0.000000,3296
1098,0.000000,3302
1100,0.000000,3308
1102,0.000000,3314
1104,0.000000,3320
1106,0.000000,3326
1108,0.000000,3332
1110,0.000000,3338
1112,0.000000,3344
1114,0.000000,3350
1116,0.000000,3356
1118,0.000000,3362
1120,0.000000,3368
1122,0.000000,3374
1124,0.000000,3380
1126,0.000000,3386
1128,0.000000,3392
1130,0.000000,3398
1132,0.000000,3404
1134,0.000000,3410
1136,0.000000,3416
1138,0.000000,3422
1140,0.000000,3428
1142,0.000000,3434
1144,0.000000,3440
1146,0.000000,3446
1148,0.000000,3452
1150,0.000000,3458
1152,0.000000,3464
1154,0.000000,3470
1156,0.000000,3476
1158,0.000000,3482
1160,0.000000,3488
1162,0.000000,3494
1164,0.000000,3500
1166,0.000000,3506
1168,0.000000,3512
1170,0.000000,3518
1172,0.000000,3524
1174,0.000000,3530
1176,0.000000,3536
1178,0.000000,3542
1180,0.000000,3548
1182,0.000000,3554
1184,0.000000,3560
1186,0.000000,3566
1188,0.000000,3572
1190,0.000000,3578
1192,0.000000,3584
1194,0.000000,3590
1196,0.000000,3596
1198,0.000000,3602
1200,0.000000,3608
1202,0.000000,3614
1204,0.000000,3620
1206,0.000000,3626
1208,0.000000,3632
1210,0.000000,3638
1212,0.000000,3644
1214,0.000000,3650
1216,0.000000,3656
1218,0.000000,3662
1220,0.000000,3668
1222,0.000000,3674
1224,0.000000,3680
1226,0.000000,3686
1228,0.000000,3692
1230,0.000000,3698
1232,0.000000,3704
1234,0.000000,3710
1236,0.000000,3716
1238,0.000000,3722
1240,0.000000,3728
1242,0.000000,3734
1244,0.000000,3740
1246,0.000000,3746
1248,0.000000,3752
1250,0.000000,3758
1252,0.000000,3764
1254,0.000000,3770
1256,0.000000,3776
1258,0.000000,3782
1260,0.000000,3788
1262,0.000000,3794
1264,0.000000,3800
1266,0.000000,3806
1268,0.000000,3812
1270,0.000000,3818
1272,0.000000,3824
1274,0.000000,3830
1276,0.000000,3836
1278,0.000000,3842
1280,0.000000,3848
1282,0.000000,3854
1284,0.000000,3860
1286,0.000000,3866
1288,0.000000,3872
1290,0.000000,3878
1292,0.000000,3884
1294,0.000000,3890
1296,0.000000,3896
1298,0.000000,3902
1300,0.000000,3908
1302,0.000000,3914
1304,0.000000,3920
1306,0.000000,3926
1308,0.000000,3932
1310,0.000000,3938
1312,0.000000,3944
1314,0.000000,3950
1316,0.000000,3956
1318,0.000000,3962
1320,0.000000,3968
1322,0.000000,3974
1324,0.000000,3980
1326,0.000000,3986
1328,0.000000,3992
1330,0.000000,3998
1332,0.000000,4004
1334,0.000000,4010
1336,0.000000,4016
1338,0.000000,4022
1340,0.000000,4028
1342,0.000000,4034
1344,0.000000,4040
1346,0.000000,4046
1348,0.000000,4052
1350,0.000000,4058
1352,0.000000,4064
1354,0.000000,4070
1356,0.000000,4076
1358,0.000000,4082
1360,0.000000,4088
1362,0.000000,4094
1364,0.000000,4100
1366,0.000000,4106
1368,0.000000,4112
1370,0.000000,4118
1372,0.000000,4124
1374,0.000000,4130
1376,0.000000,4136
1378,0.000000,4142
1380,0.000000,4148
1382,0.000000,4154
1384,0.000000,4160
1386,0.000000,4166
1388,0.000000,4172
1390,0.000000,4178
1392,0.005000,4184
1394,0.000000,4190
1396,0.000000,4196
1398,0.000000,4202
1400,0.000000,4208
1402,0.000000,4214
1404,0.000000,4220
1406,0.000000,4226
1408,0.000000,4232
1410,0.000000,4238
1412,0.000000,4244
1414,0.000000,4250
1416,0.000000,4256
1418,0.000000,4262
1420,0.000000,4268
1422,0.000000,4274
1424,0.000000,4280
1426,0.000000,4286
1428,0.000000,4292
1430,0.000000,4298
1432,0.000000,4304
1434,0.000000,4310
1436,0.000000,4316
1438,0.000000,4322
1440,0.000000,4328
1442,0.000000,4334
1444,0.000000,4340
1446,0.000000,4346
1448,0.000000,4352
1450,0.000000,4358
1452,0.000000,4364
1454,0.000000,4370
1456,0.000000,4376
1458,0.000000,4382
1460,0.000000,4388
1462,0.000000,4394
1464,0.000000,4400
1466,0.000000,4406
1468,0.000000,4412
1470,0.000000,4418
1472,0.000000,4424
1474,0.000000,4430
1476,0.000000,4436
1478,0.000000,4442
1480,0.000000,4448
1482,0.000000,4454
1484,0.000000,4460
1486,0.000000,4466
1488,0.000000,4472
1490,0.000000,4478
1492,0.000000,4484
1494,0.000000,4490
1496,0.000000,4496
1498,0.000000,4502
1500,0.000000,4508
1502,0.000000,4514
1504,0.000000,4520
1506,0.000000,4526
1508,0.000000,4532
1510,0.000000,4538
1512,0.000000,4544
1514,0.000000,4550
1516,0.000000,4556
1518,0.000000,4562
1520,0.000000,4568
1522,0.000000,4574
1524,0.000000,4580
1526,0.000000,4586
1528,0.000000,4592
1530,0.000000,4598
1532,0.000000,4604
1534,0.000000,4610
1536,0.000000,4616
1538,0.000000,4622
1540,0.000000,4628
1542,0.000000,4634
1544,0.000000,4640
1546,0.000000,4646
1548,0.000000,4652
1550,0.000000,4658
1552,0.000000,4664
1554,0.003000,4670
1556,0.000000,4676
1558,0.000000,4682
1560,0.000000,4688
1562,0.000000,4694
1564,0.000000,4700
1566,0.000000,4706
1568,0.000000,4712
1570,0.000000,4718
1572,0.000000,4724
1574,0.000000,4730
1576,0.000000,4736
1578,0.000000,4742
1580,0.000000,4748
1582,0.000000,4754
1584,0.000000,4760
1586,0.000000,4766
1588,0.000000,4772
1590,0.000000,4778
1592,0.000000,4784
1594,0.000000,4790
1596,0.000000,4796
1598,0.000000,4802
1600,0.000000,4808
1602,0.000000,4814
1604,0.000000,4820
1606,0.000000,4826
1608,0.000000,4832
1610,0.000000,4838
1612,0.000000,4844
1614,0.000000,4850
1616,0.000000,4856
1618,0.000000,4862
1620,0.000000,4868
1622,0.000000,4874
1624,0.000000,4880
1626,0.001000,4886
1628,0.000000,4892
1630,0.000000,4898
1632,0.000000,4904
1634,0.000000,4910
1636,0.000000,4916
1638,0.000000,4922
1640,0.000000,4928
1642,0.000000,4934
1644,0.000000,4940
1646,0.000000,4946
1648,0.000000,4952
1650,0.000000,4958
1652,0.000000,4964
1654,0.000000,4970
1656,0.000000,4976
1658,0.000000,4982
1660,0.000000,4988
1662,0.000000,4994
1664,0.000000,5000
1666,0.000000,5006
1668,0.000000,5012
1670,0.000000,5018
1672,0.000000,5024
1674,0.000000,5030
1676,0.000000,5036
1678,0.000000,5042
1680,0.000000,5048
1682,0.000000,5054
1684,0.000000,5060
1686,0.000000,5066
1688,0.000000,5072
1690,0.000000,5078
1692,0.000000,5084
1694,0.000000,5090
1696,0.000000,5096
1698,0.000000,5102
1700,0.000000,5108
1702,0.000000,5114
1704,0.000000,5120
1706,0.000000,5126
1708,0.000000,5132
1710,0.000000,5138
1712,0.000000,5144
1714,0.002000,5150
1716,0.000000,5156
1718,0.000000,5162
1720,0.000000,5168
1722,0.000000,5174
1724,0.000000,5180
1726,0.000000,5186
1728,0.000000,5192
1730,0.000000,5198
1732,0.000000,5204
1734,0.000000,5210
1736,0.000000,5216
1738,0.000000,5222
1740,0.000000,5228
1742,0.000000,5234
1744,0.000000,5240
1746,0.000000,5246
1748,0.000000,5252
1750,0.000000,5258
1752,0.000000,5264
1754,0.000000,5270
1756,0.000000,5276
1758,0.000000,5282
1760,0.000000,5288
1762,0.000000,5294
1764,0.000000,5300
1766,0.000000,5306
1768,0.000000,5312
1770,0.000000,5318
1772,0.000000,5324
1774,0.000000,5330
1776,0.000000,5336
1778,0.000000,5342
1780,0.000000,5348
1782,0.000000,5354
1784,0.000000,5360
1786,0.000000,5366
1788,0.000000,5372
1790,0.000000,5378
1792,0.000000,5384
1794,0.000000,5390
1796,0.002000,5396
1798,0.000000,5402
1800,0.000000,5408
1802,0.000000,5414
1804,0.000000,5420
1806,0.000000,5426
1808,0.000000,5432
1810,0.000000,5438
1812,0.000000,5444
1814,0.000000,5450
1816,0.000000,5456
1818,0.000000,5462
1820,0.000000,5468
1822,0.000000,5474
1824,0.000000,5480
1826,0.000000,5486
1828,0.000000,5492
1830,0.000000,5498
1832,0.000000,5504
1834,0.000000,5510
1836,0.000000,5516
1838,0.000000,5522
1840,0.000000,5528
1842,0.000000,5534
1844,0.000000,5540
1846,0.000000,5546
1848,0.000000,5552
1850,0.000000,5558
1852,0.000000,5564
1854,0.000000,5570
1856,0.000000,5576
1858,0.001000,5582
1860,0.000000,5588
1862,0.000000,5594
1864,0.000000,5600
1866,0.000000,5606
1868,0.000000,5612
1870,0.000000,5618
1872,0.000000,5624
1874,0.000000,5630
1876,0.000000,5636
1878,0.000000,5642
1880,0.000000,5648
1882,0.000000,5654
1884,0.000000,5660
1886,0.000000,5666
1888,0.000000,5672
1890,0.000000,5678
1892,0.000000,5684
1894,0.000000,5690
1896,0.001000,5696
1898,0.000000,5702
1900,0.000000,5708
1902,0.000000,5714
1904,0.000000,5720
1906,0.000000,5726
1908,0.000000,5732
1910,0.000000,5738
1912,0.000000,5744
1914,0.000000,5750
1916,0.000000,5756
1918,0.000000,5762
1920,0.000000,5768
1922,0.000000,5774
1924,0.000000,5780
1926,0.000000,5786
1928,0.000000,5792
1930,0.000000,5798
1932,0.000000,5804
1934,0.001000,5810
1936,0.000000,5816
1938,0.000000,5822
1940,0.000000,5828
1942,0.000000,5834
1944,0.000000,5840
1946,0.000000,5846
1948,0.000000,5852
1950,0.000000,5858
1952,0.000000,5864
1954,0.000000,5870
1956,0.000000,5876
1958,0.000000,5882
1960,0.000000,5888
1962,0.000000,5894
1964,0.000000,5900
1966,0.000000,5906
1968,0.000000,5912
1970,0.001000,5918
1972,0.000000,5924
1974,0.000000,5930
1976,0.000000,5936
1978,0.000000,5942
1980,0.000000,5948
1982,0.000000,5954
1984,0.000000,5960
1986,0.000000,5966
1988,0.000000,5972
1990,0.000000,5978
1992,0.000000,5984
1994,0.000000,5990
1996,0.000000,5996
1998,0.000000,6002
2000,0.000000,6008
2002,0.000000,6014
2004,0.000000,6020
2006,0.000000,6026
2008,0.001000,6032
2010,0.000000,6038
2012,0.000000,6044
2014,0.000000,6050
2016,0.000000,6056
2018,0.000000,6062
2020,0.000000,6068
2022,0.000000,6074
2024,0.000000,6080
2026,0.000000,6086
2028,0.000000,6092
2030,0.000000,6098
2032,0.000000,6104
2034,0.000000,6110
2036,0.000000,6116
2038,0.000000,6122
2040,0.000000,6128
2042,0.001000,6134
2044,0.000000,6140
2046,0.000000,6146
2048,0.000000,6152
2050,0.000000,6158
2052,0.000000,6164
2054,0.000000,6170
2056,0.000000,6176
2058,0.000000,6182
2060,0.000000,6188
2062,0.000000,6194
2064,0.000000,6200
2066,0.000000,6206
2068,0.000000,6212
2070,0.000000,6218
2072,0.000000,6224
2074,0.000000,6230
2076,0.001000,6236
2078,0.000000,6242
2080,0.000000,6248
2082,0.000000,6254
2084,0.000000,6260
2086,0.000000,6266
2088,0.000000,6272
2090,0.000000,6278
2092,0.000000,6284
2094,0.000000,6290
2096,0.000000,6296
2098,0.000000,6302
2100,0.000000,6308
2102,0.000000,6314
2104,0.000000,6320
2106,0.000000,6326
2108,0.000000,6332
2110,0.001000,6338
2112,0.000000,6344
2114,0.000000,6350
2116,0.000000,6356
2118,0.000000,6362
2120,0.000000,6368
2122,0.000000,6374
2124,0.000000,6380
2126,0.000000,6386
2128,0.000000,6392
2130,0.000000,6398
2132,0.000000,6404
2134,0.000000,6410
2136,0.000000,6416
2138,0.000000,6422
2140,0.000000,6428
2142,0.000000,6434
2144,0.000000,6440
2146,0.000000,6446
2148,0.000000,6452
2150,0.000000,6458
2152,0.000000,6464
2154,0.000000,6470
2156,0.000000,6476
2158,0.000000,6482
2160,0.000000,6488
2162,0.000000,6494
2164,0.002000,6500
2166,0.000000,6506
2168,0.000000,6512
2170,0.000000,6518
2172,0.000000,6524
2174,0.000000,6530
2176,0.000000,6536
2178,0.000000,6542
2180,0.000000,6548
2182,0.000000,6554
2184,0.000000,6560
2186,0.000000,6566
2188,0.000000,6572
2190,0.000000,6578
2192,0.000000,6584
2194,0.000000,6590
2196,0.001000,6596
2198,0.000000,6602
2200,0.000000,6608
2202,0.000000,6614
2204,0.000000,6620
2206,0.000000,6626
2208,0.000000,6632
2210,0.000000,6638
2212,0.000000,6644
2214,0.000000,6650
2216,0.000000,6656
2218,0.000000,6662
2220,0.000000,6668
2222,0.001000,6674
2224,0.000000,6680
2226,0.000000,6686
2228,0.000000,6692
2230,0.000000,6698
2232,0.000000,6704
2234,0.000000,6710
2236,0.000000,6716
2238,0.000000,6722
2240,0.000000,6728
2242,0.000000,6734
2244,0.000000,6740
2246,0.000000,6746
2248,0.000000,6752
2250,0.000000,6758
2252,0.000000,6764
2254,0.000000,6770
2256,0.000000,6776
2258,0.000000,6782
2260,0.000000,6788
2262,0.000000,6794
2264,0.000000,6800
2266,0.000000,6806
2268,0.000000,6812
2270,0.000000,6818
2272,0.000000,6824
2274,0.000000,6830
2276,0.000000,6836
2278,0.000000,6842
2280,0.000000,6848
2282,0.000000,6854
2284,0.000000,6860
2286,0.000000,6866
2288,0.000000,6872
2290,0.000000,6878
2292,0.000000,6884
2294,0.000000,6890
2296,0.000000,6896
2298,0.000000,6902
2300,0.000000,6908
2302,0.000000,6914
2304,0.000000,6920
2306,0.000000,6926
2308,0.000000,6932
2310,0.000000,6938
2312,0.000000,6944
2314,0.000000,6950
2316,0.000000,6956
2318,0.000000,6962
2320,0.000000,6968
2322,0.000000,6974
2324,0.000000,6980
2326,0.000000,6986
2328,0.000000,6992
2330,0.000000,6998
2332,0.000000,7004
2334,0.000000,7010
2336,0.000000,7016
2338,0.000000,7022
2340,0.000000,7028
2342,0.000000,7034
2344,0.000000,7040
2346,0.000000,7046
2348,0.000000,7052
2350,0.000000,7058
2352,0.000000,7064
2354,0.000000,7070
2356,0.000000,7076
2358,0.000000,7082
2360,0.000000,7088
2362,0.000000,7094
2364,0.000000,7100
2366,0.000000,7106
2368,0.000000,7112
2370,0.000000,7118
2372,0.000000,7124
2374,0.000000,7130
2376,0.000000,7136
2378,0.000000,7142
2380,0.000000,7148
2382,0.000000,7154
2384,0.000000,7160
2386,0.000000,7166
2388,0.000000,7172
2390,0.000000,7178
2392,0.000000,7184
2394,0.000000,7190
2396,0.000000,7196
2398,0.000000,7202
2400,0.000000,7208
2402,0.000000,7214
2404,0.000000,7220
2406,0.000000,7226
2408,0.000000,7232
2410,0.000000,7238
2412,0.000000,7244
2414,0.000000,7250
2416,0.000000,7256
2418,0.000000,7262
2420,0.000000,7268
2422,0.000000,7274
2424,0.000000,7280
2426,0.000000,7286
2428,0.000000,7292
2430,0.000000,7298
2432,0.000000,7304
2434,0.000000,7310
2436,0.000000,7316
2438,0.000000,7322
2440,0.000000,7328
2442,0.000000,7334
2444,0.000000,7340
2446,0.000000,7346
2448,0.000000,7352
2450,0.000000,7358
2452,0.000000,7364
2454,0.000000,7370
2456,0.000000,7376
2458,0.000000,7382
2460,0.000000,7388
2462,0.000000,7394
2464,0.000000,7400
2466,0.008000,7406
2468,0.000000,7412
2470,0.000000,7418
2472,0.000000,7424
2474,0.000000,7430
2476,0.000000,7436
2478,0.000000,7442
2480,0.000000,7448
2482,0.000000,7454
2484,0.000000,7460
2486,0.000000,7466
2488,0.000000,7472
2490,0.000000,7478
2492,0.000000,7484
2494,0.000000,7490
2496,0.000000,7496
2498,0.000000,7502
2500,0.000000,7508
2502,0.000000,7514
2504,0.000000,7520
2506,0.000000,7526
2508,0.000000,7532
2510,0.000000,7538
2512,0.000000,7544
2514,0.000000,7550
2516,0.000000,7556
2518,0.000000,7562
2520,0.000000,7568
2522,0.000000,7574
2524,0.000000,7580
2526,0.000000,7586
2528,0.000000,7592
2530,0.000000,7598
2532,0.000000,7604
2534,0.000000,7610
2536,0.000000,7616
2538,0.000000,7622
2540,0.000000,7628
2542,0.000000,7634
2544,0.000000,7640
2546,0.000000,7646
2548,0.000000,7652
2550,0.000000,7658
2552,0.000000,7664
2554,0.000000,7670
2556,0.000000,7676
2558,0.000000,7682
2560,0.000000,7688
2562,0.000000,7694
2564,0.000000,7700
2566,0.000000,7706
2568,0.000000,7712
2570,0.000000,7718
2572,0.000000,7724
2574,0.000000,7730
2576,0.000000,7736
2578,0.000000,7742
2580,0.000000,7748
2582,0.000000,7754
2584,0.000000,7760
2586,0.000000,7766
2588,0.000000,7772
2590,0.000000,7778
2592,0.000000,7784
2594,0.000000,7790
2596,0.000000,7796
2598,0.000000,7802
2600,0.000000,7808
2602,0.000000,7814
2604,0.000000,7820
2606,0.000000,7826
2608,0.000000,7832
2610,0.000000,7838
2612,0.005000,7844
2614,0.000000,7850
2616,0.000000,7856
2618,0.000000,7862
2620,0.000000,7868
2622,0.000000,7874
2624,0.000000,7880
2626,0.000000,7886
2628,0.000000,7892
2630,0.000000,7898
2632,0.000000,7904
2634,0.000000,7910
2636,0.000000,7916
2638,0.000000,7922
2640,0.000000,7928
2642,0.000000,7934
2644,0.000000,7940
2646,0.000000,7946
2648,0.000000,7952
2650,0.000000,7958
2652,0.000000,7964
2654,0.000000,7970
2656,0.000000,7976
